[40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0] 
[2.8356855753619725, 3.3153400753861377, 4.36201994581734, 4.571017944959052, 3.7347270274670783, 3.6957349817947924, 2.6051703450254386, 2.5808174303961247, 2.392963076652414, 2.561667354828627, 2.8718605218102926, 3.0812242927774474, 3.135599491459818, 3.265196455968191] 
[93.84988533131926, 92.90055014549779, 87.78760256903833, 87.00548233265619, 84.20405866271362, 83.7470721896971, 82.80744921292505, 82.48103580963691, 82.59342820530607, 82.4092343765805, 83.00824446487913, 82.86023873422096, 83.84313969326108, 83.7137097000276] 
[3.3144290933187692, 3.7841097791160814, 7.85037748514434, 8.423499722384756, 12.061214309819308, 12.557192828508096, 14.587380442049508, 14.938146759966967, 15.013608718041507, 15.029098268590873, 14.119895013310598, 14.058536973001598, 13.02126081527909, 13.021093844004206] 
[1.8211923049855865, 2.086983193267339, 4.246839155510049, 4.536221836935051, 6.393758482881876, 6.620593369788683, 7.535670559286342, 7.7030984671820555, 7.492959828255293, 7.472846445188564, 6.741329421866047, 6.690245720590747, 5.939043411972158, 5.925051955026355] 
[0.9743498327379995, 1.1180271446038725, 2.39780598370167, 2.605169063196893, 3.8162477517835915, 4.013657103833954, 4.723112574114247, 4.832306898505352, 4.864331864575271, 4.850269811206634, 4.4374093499934, 4.360304765103932, 3.876251164126112, 3.808304794556612] 
[2.1592279646651273, 2.464071150466033, 5.017467417891433, 5.350619216683978, 7.553030775381324, 7.817764664260139, 8.967096663514305, 9.17960066327157, 9.103642594007589, 9.113777816755116, 8.514991326795021, 8.5113467372642, 7.878911087281486, 7.926418348973425] 
[-0.08424383944690608, -0.11997430203208567, -0.16548975219322487, -0.19136270107971473, -0.18547846957246444, -0.1904016617683204, -0.15806883754318823, -0.15034896776637122, 0.1326518032186189, 0.11959175352390944, 0.10372430530134534, 0.07890519979346027, 0.0479199767703823, 0.014262500882804504] 
[-0.1455990947460293, -0.13685399964425995, -0.12732603176689797, -0.0949446101972724, -0.050401466009592624, -0.013368745832297631, 0.019883665711080193, 0.04988516675348282, -0.07517802439616775, -0.10296541359591391, -0.13234913443839588, -0.15552776863208395, -0.17031593702693495, -0.1800787384706192] 
[-0.00013692796833971954, -5.284498192525963e-05, 2.463177013552543e-05, 5.603769281052983e-05, 0.00014670453204204665, -5.511579900796585e-05, -0.00045735807123651066, -0.0008742833321459114, -0.0012179859600570699, -0.0015470615635600363, -0.0010625195737669455, -0.0010231398037637367, -0.0001420563850796263, -5.56698826753301e-05] 
