[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0]
[0.07594014728808439, 0.2458600638948882, 0.4868664388782069, 0.7159250600213724, 1.5847998419852496, 1.894384505150286, 2.2633982203064784, 1.7028917757549649, 1.2534157289973038, 1.1489495883910017, 1.2481754192714123, 0.8255391453329122]
[99.24574789524986, 98.29888791245328, 97.44602661938352, 95.91976176045185, 91.53440364525636, 89.69526338515345, 88.33424437056146, 87.01032789944641, 82.9667078989971, 81.45383441827173, 80.52007770306648, 79.54825209850097]
[0.6783119574620539, 1.4552520236518394, 2.0671069417382717, 3.3643131795267798, 6.880796512758371, 8.410352109696264, 9.402357409132062, 11.286780324798626, 15.77987637200559, 17.39721599333726, 18.231746877662115, 19.626208756166115]
[0.01375920344768778, 0.09966089449287273, 0.243675402990009, 0.4583232518248557, 0.8363527840773756, 1.0089870293841308, 1.2674416498157592, 1.5498578863650985, 1.9963830333988315, 2.132047122449138, 2.3840722974850728, 2.500417414833163]
[0.6470415537126679, 1.328459556581984, 1.7928732370178901, 2.8596834687929222, 5.930022118825545, 7.260075374636919, 7.991503287226916, 9.555353858794794, 13.48821283002529, 14.93541229881267, 15.517067619391106, 16.75067511921792]
[0.014123821927544952, 0.10155426195356929, 0.24733173917690704, 0.46471966045651647, 0.8504957828521206, 1.02622713151983, 1.2870731457869606, 1.5751978349880367, 2.0344526738741027, 2.1732399287859923, 2.4281025045124154, 2.549139176089249]
[0.02173063286681445, 0.03651655673787873, 0.0475730287708511, 0.047658926083437615, 0.03406550298442611, 0.02523929746482958, 0.01786333533309633, -0.000444520993178923, -0.021202613111598316, -0.02787617712024183, -0.028463783845393963, -0.03439003745633186]
[0.0015594230447730719, 0.0014763541072197448, -0.006327611920227171, -0.018132634557807035, -0.0161607367601651, -0.019717264671646372, -0.019930895431410117, -0.018647934056257053, -0.009806920828784356, -0.0014190317769416686, 0.010221061201381084, 0.024954292409056715]
[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0]
[1.000002260630586, 0.9589853540479643, 0.8413808739813429, 0.6651836715400947, 0.46374919168911466, 0.21135826822559295, -0.05952161847183294, -0.2928472327036857, -0.45127357503640886, -0.6194845237643157, -0.7427459154862276, -0.7818538504535663]
