[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0]
[0.01206717066381183, 0.24710721677292674, 1.0071179868797808, 1.4276088504674314, 2.138145265696412, 2.4535501780350493, 2.4936881841974516, 2.5376707824064333, 1.9689069224006275, 1.8198201221468597, 1.113910439826866, 0.960928495617424, 0.5685549968713868, 0.5544430540957104, 0.54688089369322, 0.7221656645552297, 0.8880129588463674, 1.1375328942198701, 1.2522588687730463, 1.4152686529115837, 1.3889463060336484]
[99.52972315467383, 98.9782873565752, 97.0190924751991, 95.86998811621463, 93.0645543030396, 91.7291240823849, 89.10883785042296, 87.9272910926174, 85.81835730012094, 84.85387659281379, 83.1226045830319, 82.33341823262876, 80.70446589349719, 79.98721770986387, 78.76679571841369, 77.61859205649606, 76.35705975743808, 75.23846061797391, 74.0124692934992, 73.00303996539806, 71.91091509649932]
[0.45820967466235235, 0.7746054266518742, 1.973789537921113, 2.702403033317932, 4.797300431263979, 5.81732573958005, 8.397473965379588, 9.53503812497617, 12.212735777478425, 13.326303285039346, 15.763484977141228, 16.705653271753818, 18.72697910963142, 19.458339236040427, 20.68632338789309, 21.65924227894873, 22.75492728371555, 23.624006487806227, 24.73527183772777, 25.58169138169037, 26.70013859746704]
[0.013742043578459281, 0.06329893381288954, 0.2327986674162846, 0.3563004463535429, 0.6414348057308863, 0.8071079751518798, 1.1454530817148108, 1.32411991988783, 1.657855693977673, 1.8241467412040955, 2.0875098154877776, 2.2117142426118863, 2.341784924166674, 2.4058804002476863, 2.3623060087090737, 2.382466343448483, 2.2462191375109892, 2.213202656427375, 2.0484069614082103, 2.016971795184534, 1.8813530208700424]
[0.5178022034420419, 0.7962612596826459, 1.8560539117804344, 2.476402776097585, 4.319428966653186, 5.188072062502654, 7.449992591060283, 8.41760602948693, 10.764742708055989, 11.715188978790971, 13.88075759452515, 14.699118404086168, 16.580609641503543, 17.248929163068343, 18.516559195140793, 19.475355452525065, 20.710203580930646, 21.623068442516505, 22.90372952123071, 23.79289617317117, 25.047446230273636]
[0.011846120718222799, 0.057042773739145604, 0.21997510918886437, 0.33991114895727825, 0.6202862266225263, 0.7831641366867527, 1.1190708194143484, 1.2960263903729687, 1.6298485141742078, 1.7954450064933327, 2.0607388873912775, 2.184879481998075, 2.317600830165641, 2.381831115613311, 2.3405211710600153, 2.360821505265337, 2.2265033957704765, 2.1934938437827585, 2.03060379458807, 1.9991404083603268, 1.8653778781413746]
[0.0016190206025991068, 0.0016861208974633096, 0.008174032899281513, 0.025927294852221814, 0.04025748005053503, 0.05973124683572963, 0.06239890043945104, 0.07146545035481734, 0.05832382604071149, 0.05711911764916991, 0.038638641856939576, 0.03610280541300586, 0.026866225864936814, 0.03192359213412699, 0.034705011339274214, 0.042447380155532365, 0.045068601301743484, 0.052407380946942354, 0.05171982034042201, 0.054886683087052975, 0.05089278986874859]
[0.0025051737545395696, 0.02554540832095631, 0.05381532158676617, 0.060841845411685615, 0.0677583913631678, 0.059227909703048996, 0.05021600969762316, 0.033687067367049045, 0.02495356109066836, 0.012077086574241669, 0.013633340850047495, 0.009133750913915026, 0.022380320830711734, 0.025374829909610073, 0.03945449891900683, 0.048931118128268725, 0.052162970178897865, 0.051280646310233435, 0.04687673065371849, 0.04197081516166975, 0.037357801223737684]
[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]
[0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0]
[0.999994336771404, 0.9574855200055564, 0.8421400039384694, 0.6573855075560144, 0.44004796124367523, 0.1785033209619778, -0.06225821620569627, -0.3159939992300313, -0.5057897724792957, -0.6778809794665503, -0.7634954686241614, -0.809362488118522, -0.7699046905711906, -0.6849783112943433, -0.5407740117210794, -0.3603720893894249, -0.15890658959230688, 0.04665384844668984, 0.2364514321853497, 0.3997085467191698, 0.5184122677609797]
[-1.6967869273418995e-05, -0.2708621145347323, -0.5000258108800153, -0.7144525658031964, -0.8376572231602243, -0.9179645390250262, -0.9043288521694306, -0.8371455493611765, -0.7017435787843622, -0.5183719598126059, -0.30916909873179815, -0.07278323520248503, 0.14293794441441263, 0.35689749125632375, 0.5202513070174852, 0.6380297106761078, 0.6931947737214466, 0.6926947997158135, 0.630515916230164, 0.5222921972553549, 0.3729336237074605]
[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]
[0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0]
[-0.04225320622899202, -0.06310920765400978, -0.11040571244053286, -0.14071602597830035, -0.19882126786017448, -0.22691718143243728, -0.2762346519920047, -0.29119882719722107, -0.3186944775365835, -0.31345764498435247, -0.31236156207816207, -0.28408281647590233, -0.2548373919575725, -0.20589986327486157, -0.15226395622185665, -0.08979812799096308, -0.021959981038225686, 0.050278497579747686, 0.12534979514790265, 0.19972739563869166, 0.2738716806104909]
[-0.05933975143046501, -0.06463335830300654, -0.08265462332693375, -0.07468377438994932, -0.06882199503190616, -0.04095098061876491, -0.006589131428317203, 0.038321492859799494, 0.09355771116344934, 0.14766137531059786, 0.21138355560230412, 0.264454967974737, 0.32400505429963633, 0.3665728968142481, 0.40813852261917816, 0.4376340893528347, 0.46017390993006785, 0.4680486734642371, 0.46798438573150514, 0.45160079696606525, 0.42624581218961166]
[-0.006883405951555635, -0.0177935716619937, -0.03910087680253951, -0.05337539520041028, -0.07661713917799094, -0.08950147650303474, -0.10831507116419159, -0.11549388309708099, -0.12506796213945845, -0.12368986141390537, -0.12113377845019463, -0.1101954919892488, -0.0957715259741594, -0.07689746196825176, -0.05438574011936563, -0.03140783304830599, -0.007232123574915557, 0.016085487278989768, 0.03748682397801642, 0.058151898377206294, 0.0750586152530852]
[-0.009666949200177629, -0.018223304260527994, -0.029272654217122194, -0.02832851443471367, -0.02652102779856967, -0.016152030474245488, -0.0025836810639855803, 0.015198886819203313, 0.03671564178987534, 0.05826693124446286, 0.08197451895805478, 0.10258186562103859, 0.12176571983903667, 0.1369040510422091, 0.14577918618853153, 0.15306709306929556, 0.15154997523782965, 0.1497417652748168, 0.13995434353664044, 0.13148643714226937, 0.11681901666160567]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]
[1.0, 0.991352226980334, 0.9655584758777356, 0.9230648637019269, 0.8646063406786717, 0.7911939788843103, 0.7040974852021133, 0.6048232410484252, 0.4950882486835265, 0.3767904347199893, 0.2519758244455728, 0.12280315469865948, -0.008493462664119704, -0.13964318095235867, -0.2683776941753572, -0.39247046863281565, -0.5097752520309573, -0.6182631940878859, -0.7160579366070429, -0.8014680661167837, -0.8730163677899477]
